yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
DidotBottin_1861_ex1,932fa927-7853-4c8b-8d31-3527a365a34c,/tmp/tmpyr6_ad0f/DidotBottin_1861_ex1.xml,"{""uuid"": ""932fa927-7853-4c8b-8d31-3527a365a34c"", ""resourceLineage"": [""1042e9f3-6ce7-453d-9bfc-eaf269125c47""]}"
DidotBottin_1862,9c3e8eb2-5fe2-4bda-a7d8-101c58833c26,/tmp/tmpyr6_ad0f/DidotBottin_1862.xml,"{""uuid"": ""9c3e8eb2-5fe2-4bda-a7d8-101c58833c26"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1862_ex1,398461f9-9767-4445-901c-6b33a075e73e,/tmp/tmpyr6_ad0f/DidotBottin_1862_ex1.xml,"{""uuid"": ""398461f9-9767-4445-901c-6b33a075e73e"", ""resourceLineage"": [""9c3e8eb2-5fe2-4bda-a7d8-101c58833c26""]}"
DidotBottin_1863,ae67edf8-c01d-4a79-8c72-e7f69fd41645,/tmp/tmpyr6_ad0f/DidotBottin_1863.xml,"{""uuid"": ""ae67edf8-c01d-4a79-8c72-e7f69fd41645"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1863_ex1,4ce8ecb9-6f16-4b06-8882-e865101b29d8,/tmp/tmpyr6_ad0f/DidotBottin_1863_ex1.xml,"{""uuid"": ""4ce8ecb9-6f16-4b06-8882-e865101b29d8"", ""resourceLineage"": [""ae67edf8-c01d-4a79-8c72-e7f69fd41645""]}"
DidotBottin_1864,f4a54a10-77a8-47ca-be6f-6c041c510000,/tmp/tmpyr6_ad0f/DidotBottin_1864.xml,"{""uuid"": ""f4a54a10-77a8-47ca-be6f-6c041c510000"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1864_ex1,b3bb955d-c356-485e-9e08-f86cccd55ae2,/tmp/tmpyr6_ad0f/DidotBottin_1864_ex1.xml,"{""uuid"": ""b3bb955d-c356-485e-9e08-f86cccd55ae2"", ""resourceLineage"": [""f4a54a10-77a8-47ca-be6f-6c041c510000""]}"
DidotBottin_1865,c4738335-45a9-4cc9-a1d2-5fa966778ac6,/tmp/tmpyr6_ad0f/DidotBottin_1865.xml,"{""uuid"": ""c4738335-45a9-4cc9-a1d2-5fa966778ac6"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1865_ex1,cbb2b4a4-d8d6-40e5-aa36-9b4beb3188f8,/tmp/tmpyr6_ad0f/DidotBottin_1865_ex1.xml,"{""uuid"": ""cbb2b4a4-d8d6-40e5-aa36-9b4beb3188f8"", ""resourceLineage"": [""c4738335-45a9-4cc9-a1d2-5fa966778ac6""]}"
DidotBottin_1866,657fa0e0-38cd-4b4c-b47e-e48d14a04946,/tmp/tmpyr6_ad0f/DidotBottin_1866.xml,"{""uuid"": ""657fa0e0-38cd-4b4c-b47e-e48d14a04946"", ""associatedResource"": [{""value"": ""6722940b-c3d4-4508-bc76-85b9e60cea1d"", ""typeOfAssociation"": ""largerWorkCitation""}]}"
DidotBottin_1866_ex1,fae03375-814b-4e14-bd1c-ddaf49ded26a,/tmp/tmpyr6_ad0f/DidotBottin_1866_ex1.xml,"{""uuid"": ""fae03375-814b-4e14-bd1c-ddaf49ded26a"", ""resourceLineage"": [""657fa0e0-38cd-4b4c-b47e-e48d14a04946""]}"
