yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
12148_btv1b53243704g_canvas_f49,833f32d7-4bdd-4090-9226-c7bf76f982b1,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f49.xml,"{""uuid"": ""833f32d7-4bdd-4090-9226-c7bf76f982b1""}"
12148_btv1b53243704g_canvas_f50,a1423a1b-de06-4608-8380-3e0a6d6c5f03,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f50.xml,"{""uuid"": ""a1423a1b-de06-4608-8380-3e0a6d6c5f03""}"
12148_btv1b53243704g_canvas_f51,758eae31-c421-47cf-b673-86a0c84bd547,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f51.xml,"{""uuid"": ""758eae31-c421-47cf-b673-86a0c84bd547""}"
12148_btv1b53243704g_canvas_f52,fba5b39a-8dc1-4f37-bcb1-4d123fe9ca14,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f52.xml,"{""uuid"": ""fba5b39a-8dc1-4f37-bcb1-4d123fe9ca14""}"
12148_btv1b53243704g_canvas_f53,5900c8e9-9164-4c83-ad8a-e4a273b42de1,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f53.xml,"{""uuid"": ""5900c8e9-9164-4c83-ad8a-e4a273b42de1""}"
12148_btv1b53243704g_canvas_f54,75efbd6d-dc14-4432-bdc3-484db932aff5,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f54.xml,"{""uuid"": ""75efbd6d-dc14-4432-bdc3-484db932aff5""}"
12148_btv1b53243704g_canvas_f55,725928a9-042a-4724-92a7-764261bb707b,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f55.xml,"{""uuid"": ""725928a9-042a-4724-92a7-764261bb707b""}"
12148_btv1b53243704g_canvas_f56,71ea7479-0069-4449-942d-5404c1f64956,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f56.xml,"{""uuid"": ""71ea7479-0069-4449-942d-5404c1f64956""}"
12148_btv1b53243704g_canvas_f57,5ef08309-526d-4d61-862c-203cd53da7d9,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f57.xml,"{""uuid"": ""5ef08309-526d-4d61-862c-203cd53da7d9""}"
12148_btv1b53243704g_canvas_f58,a5c5df65-b1c9-4640-9067-c288dc5af67b,/tmp/tmp2a6nhneh/12148_btv1b53243704g_canvas_f58.xml,"{""uuid"": ""a5c5df65-b1c9-4640-9067-c288dc5af67b""}"
