yaml_identifier,geonetwork_uuid,xml_file_path,postponed_values
AtlasVerniquetBnF_44,38d4a923-015b-5b1b-9dc9-7aa2a2d9ef25,/tmp/tmprwbwzn30/AtlasVerniquetBnF_44.xml,"{""uuid"": ""38d4a923-015b-5b1b-9dc9-7aa2a2d9ef25"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""1df1415c-3bf1-5b41-a11f-c9caa4a8d6f8""]}"
AtlasVerniquetBnF_45,2d23ea28-6126-5691-bca4-2b7dcc9173e6,/tmp/tmprwbwzn30/AtlasVerniquetBnF_45.xml,"{""uuid"": ""2d23ea28-6126-5691-bca4-2b7dcc9173e6"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""ee8f7a28-f84d-5fd6-9d76-306cd05f7668""]}"
AtlasVerniquetBnF_46,92d4d383-ed20-59fd-94f2-9617220d75d8,/tmp/tmprwbwzn30/AtlasVerniquetBnF_46.xml,"{""uuid"": ""92d4d383-ed20-59fd-94f2-9617220d75d8"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""b792f000-4836-5314-9fc7-471aae7ee189""]}"
AtlasVerniquetBnF_47,3c88d700-da7d-58e4-a94a-46becadb53da,/tmp/tmprwbwzn30/AtlasVerniquetBnF_47.xml,"{""uuid"": ""3c88d700-da7d-58e4-a94a-46becadb53da"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""def328f6-bbc1-5d25-9920-8e34b94c66cb""]}"
AtlasVerniquetBnF_48,87d7a294-5b84-5013-9c2e-ffceae9806c9,/tmp/tmprwbwzn30/AtlasVerniquetBnF_48.xml,"{""uuid"": ""87d7a294-5b84-5013-9c2e-ffceae9806c9"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""0b17d884-00c8-57b8-bc63-159c7cbc1158""]}"
AtlasVerniquetBnF_49,8f50bedc-e1a5-5f2d-b6b9-f0441add7a14,/tmp/tmprwbwzn30/AtlasVerniquetBnF_49.xml,"{""uuid"": ""8f50bedc-e1a5-5f2d-b6b9-f0441add7a14"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""94c01a6d-56ba-5947-89d9-b8c2635ee4c4""]}"
AtlasVerniquetBnF_50,5a7dcfae-345c-51c7-b424-c459c82f47c6,/tmp/tmprwbwzn30/AtlasVerniquetBnF_50.xml,"{""uuid"": ""5a7dcfae-345c-51c7-b424-c459c82f47c6"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""c73e4816-5d36-5dd6-a265-fd7769ab65e9""]}"
AtlasVerniquetBnF_51,e9bca3c4-e4ac-5690-b946-7416be1f82ed,/tmp/tmprwbwzn30/AtlasVerniquetBnF_51.xml,"{""uuid"": ""e9bca3c4-e4ac-5690-b946-7416be1f82ed"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""6de93537-29c5-5165-aafe-e6bd0574b235""]}"
AtlasVerniquetBnF_52,72578fe9-a6d3-5bc1-a482-d2a13b4ecb8f,/tmp/tmprwbwzn30/AtlasVerniquetBnF_52.xml,"{""uuid"": ""72578fe9-a6d3-5bc1-a482-d2a13b4ecb8f"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""300f1198-1d40-5555-b556-c9db9157a140""]}"
AtlasVerniquetBnF_53,914eec3c-5d05-5baf-8949-2c04910c1885,/tmp/tmprwbwzn30/AtlasVerniquetBnF_53.xml,"{""uuid"": ""914eec3c-5d05-5baf-8949-2c04910c1885"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""0c3abb35-8e65-5dbb-888f-c82beabead6a""]}"
AtlasVerniquetBnF_54,1bab628c-8351-5f34-9799-b048f400fc50,/tmp/tmprwbwzn30/AtlasVerniquetBnF_54.xml,"{""uuid"": ""1bab628c-8351-5f34-9799-b048f400fc50"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""cf722858-6be4-5e91-af6a-d699743c44a9""]}"
AtlasVerniquetBnF_55,20410396-1404-5894-a774-8372021a613f,/tmp/tmprwbwzn30/AtlasVerniquetBnF_55.xml,"{""uuid"": ""20410396-1404-5894-a774-8372021a613f"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""6475c0d1-e2ab-57ed-b72b-029c3cfe9740""]}"
AtlasVerniquetBnF_56,80d5df0c-18d1-545c-8cce-20c537a2aed7,/tmp/tmprwbwzn30/AtlasVerniquetBnF_56.xml,"{""uuid"": ""80d5df0c-18d1-545c-8cce-20c537a2aed7"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""e42ef19f-1417-56a7-90dd-5cda0063762a""]}"
AtlasVerniquetBnF_57,faa826de-c292-5582-9684-4fc8231c78d7,/tmp/tmprwbwzn30/AtlasVerniquetBnF_57.xml,"{""uuid"": ""faa826de-c292-5582-9684-4fc8231c78d7"", ""associatedResource"": [{""value"": ""7a36dd8c-b5ac-534d-aee9-ea266a91b0bf"", ""typeOfAssociation"": ""largerWorkCitation""}], ""resourceLineage"": [""a61a7e7e-5507-5803-8c4b-f0eff9cdc824""]}"
